Date,AAPL,AAPL,AAPL,AAPL,AAPL
2020-09-18T00:00:00.000,107.18375552641913,107.64976770036112,102.99931226553164,103.72746276855469,287104900
2020-09-21T00:00:00.000,101.49447874455225,106.97988102839547,100.09642732020315,106.87308502197266,195713800
2020-09-22T00:00:00.000,109.39731520243424,109.57207159281869,105.97986595474057,108.55265808105469,183055400
2020-09-23T00:00:00.000,108.36821643604246,108.84393936425928,103.65950385577868,103.99931335449219,150718700
2020-09-24T00:00:00.000,102.10611991881453,107.03812795513899,101.94107424298952,105.06726837158203,167743300
2020-09-25T00:00:00.000,105.27115689090073,109.16433740208637,104.53329556197552,109.00899505615234,149981400
2020-09-28T00:00:00.000,111.65944720543573,111.96041368995603,109.49440992627346,111.61090087890625,137672400
2020-09-29T00:00:00.000,111.21285610238571,111.9507099432901,110.26140285567331,110.76625061035156,99382200
2020-09-30T00:00:00.000,110.4750007366762,113.84391175108092,110.30995505877512,112.43614959716797,142675200
2020-10-01T00:00:00.000,114.21282419285578,114.29049535158379,112.45555681762868,113.38758850097656,116120400
2020-10-02T00:00:00.000,109.60119167081031,112.00894545535374,108.95071245980235,109.72740173339844,144712000
2020-10-05T00:00:00.000,110.5915056515741,113.25168017088336,110.24199280586862,113.10604858398438,106243800
2020-10-06T00:00:00.000,112.32934639868184,112.73711630408881,108.97985709448719,109.86334991455078,161498200
2020-10-07T00:00:00.000,111.28081129884058,112.18371817362878,110.80508099423795,111.72740936279297,96849000
2020-10-08T00:00:00.000,112.86332203954677,113.00895361392693,111.25167878876417,111.62061309814453,83477200
2020-10-09T00:00:00.000,111.92158685077898,113.59147987684435,111.57207401243367,113.5623550415039,100506900
2020-10-12T00:00:00.000,116.56234093811678,121.5331848318952,115.80506553004969,120.77590942382812,240226800
2020-10-13T00:00:00.000,121.62055188862823,121.73705863931524,116.1642820228976,117.57203674316406,262330500
2020-10-14T00:00:00.000,117.47496426731374,119.44582405293845,116.13516982074954,117.65943145751953,150712000
2020-10-15T00:00:00.000,115.26135104884993,117.66909747078712,114.70795706091747,117.19337463378906,112559200
2020-10-16T00:00:00.000,117.74681314896735,118.00895153071929,115.3487691587039,115.55265045166016,115393800
2020-10-19T00:00:00.000,116.46525200898868,116.91185012257559,112.29052664782569,112.60120391845703,120639300
2020-10-20T00:00:00.000,112.81476779400624,115.51378488263892,112.26137377590751,114.08660888671875,124423700
2020-10-21T00:00:00.000,113.27108546353527,115.25165563302974,113.05749347361974,113.46526336669922,89946000
